	index	score	token	token_str	sentence	model	dimension	rsv
15	15	0.010555210523307323	84988	pobre	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.010040639899671078	89512	triste	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.00878148339688778	24547	cura	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.008709431625902653	100898	feliz	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.008677209727466106	30785	mala	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.007684496697038412	18345	mejor	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.006880698725581169	50289	niño	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.0064648170955479145	87478	amarillo	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.006408934015780687	91914	loco	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.00640168646350503	27435	Dios	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.00590076157823205	13219	así	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.005896255373954773	13675	tal	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.005235672928392887	32426	preso	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.0049988930113613605	49267	amante	el doctor es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.12014124542474747	34647	jefe	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.07292086631059647	16694	otro	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.048721909523010254	36403	éste	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.025210294872522354	52077	muerto	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.01749357208609581	27599	aquel	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.016845736652612686	89775	viejo	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.015984907746315002	11381	uno	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.014717142097651958	14370	él	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.014153782278299332	87478	amarillo	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.013113362714648247	10125	el	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.012752814218401909	86948	##pía	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.010663812980055809	49267	amante	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.01045831385999918	39628	capitán	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.010018986649811268	18345	mejor	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.009702084586024284	28479	fuerte	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.00877416878938675	32638	diferente	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.008544215932488441	60024	cierto	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.007529483642429113	24151	hombre	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.00672420347109437	35847	elegido	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.006529446691274643	29291	ahora	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.005823332816362381	90635	soldado	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.005658913869410753	91914	loco	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.0054697138257324696	84988	pobre	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.005337744485586882	32857	alcalde	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.0052598388865590096	87069	rico	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.0050901384092867374	105034	cruel	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.005067895632237196	27989	amigo	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.0048516178503632545	32876	cuyo	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.004512159153819084	86163	verdadero	el jefe es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.07115767151117325	86948	##pía	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.06558478623628616	16694	otro	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.04816697910428047	70056	##conde	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.02485082484781742	14370	él	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.01696646958589554	60024	cierto	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.01675354689359665	17786	libre	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.013748143799602985	18961	rey	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.01305767148733139	36403	éste	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.012917674146592617	24151	hombre	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.01197767537087202	84988	pobre	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.01133024599403143	27435	Dios	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.01118061039596796	11381	uno	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.010889713652431965	52077	muerto	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.010678868740797043	27989	amigo	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.010543621145188808	87478	amarillo	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.009538421407341957	34488	blanco	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.009226880967617035	85350	poderoso	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.008935118094086647	30607	fiel	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.008606109768152237	18345	mejor	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.008270836435258389	28479	fuerte	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.007633790839463472	18391	poeta	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.007616385351866484	89729	nadie	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.007607507519423962	28491	joven	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.00751248374581337	100898	feliz	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.007287357933819294	86163	verdadero	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.005825651343911886	31040	pequeño	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.0054781390354037285	50289	niño	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.005363502539694309	15855	superior	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.004914868623018265	49267	amante	el alumno es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.12055882066488266	16694	otro	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.1025487557053566	11686	Juan	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.07480336725711823	14370	él	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.038501378148794174	13672	yo	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.03225027769804001	52077	muerto	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.025633398443460464	36403	éste	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.011215781792998314	60024	cierto	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.009457703679800034	11381	uno	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.008569261990487576	29566	Dante	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.008380020037293434	31481	negro	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.008052702061831951	89729	nadie	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.008013020269572735	15121	ella	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.007089318707585335	20607	Flora	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.006707616616040468	11375	José	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.005379086825996637	16644	Franco	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.005111796781420708	48955	Job	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.0050031994469463825	12849	Pedro	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.004932144191116095	23100	verde	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.004707705695182085	12050	Carlos	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.004213325213640928	27435	Dios	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.004071326926350594	76058	##pero	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.004060049541294575	11564	también	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.004051955416798592	89512	triste	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.0038378697354346514	102860	##meralda	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.003481693100184202	100	[UNK]	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.0032434260938316584	42311	Fabio	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.003129929304122925	23849	encuentran	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.0030061553698033094	52853	Judas	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.002932524075731635	86948	##pía	mi vecino es [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.07083570957183838	24151	hombre	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.0697430893778801	13672	yo	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
2	2	0.0674898773431778	100898	feliz	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	27
3	3	0.055556174367666245	16694	otro	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	26
4	4	0.0531110055744648	52077	muerto	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	25
5	5	0.049587588757276535	50289	niño	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	24
6	6	0.04860089346766472	14370	él	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	23
7	7	0.02036021649837494	91914	loco	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	22
8	8	0.01653817482292652	89729	nadie	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	21
9	9	0.01482299342751503	40487	buena	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	20
10	10	0.013476789928972721	17786	libre	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	19
11	11	0.012268440797924995	18391	poeta	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	18
12	12	0.012119936756789684	89775	viejo	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	17
13	13	0.010221833363175392	27435	Dios	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	16
14	14	0.009783949702978134	18961	rey	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	15
15	15	0.009270367212593555	11395	solo	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	14
16	16	0.00900806114077568	10543	más	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	13
17	17	0.008888780139386654	15566	sol	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	12
18	18	0.008717815391719341	13675	tal	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	11
19	19	0.008524639531970024	32904	humano	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	10
20	20	0.008038082160055637	84988	pobre	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	9
21	21	0.00796225294470787	11439	grande	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	8
22	22	0.007947337813675404	22536	siempre	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	7
23	23	0.007374551612883806	18345	mejor	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	6
24	24	0.007293276488780975	11564	también	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	5
25	25	0.006473435088992119	12655	todo	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	4
26	26	0.006398365367203951	75036	nuestro	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	3
27	27	0.006314930040389299	85777	tú	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	2
28	28	0.0061956411227583885	31040	pequeño	él parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	1
0	0	0.087877057492733	13675	tal	el chico parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	29
1	1	0.08675772696733475	16694	otro	el chico parece ser [MASK].	flax-community/alberti-bert-base-multilingual-cased	male	28
