	index	score	token	token_str	sentence	model	dimension	template_index	rsv
18	18	0.006363504566252232	9146	 maravilloso	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.006228912156075239	298	 el	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.005400161724537611	1335	 importante	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.005103977397084236	4847	 legal	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.005075324792414904	11792	 investigador	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.005060892552137375	33284	 psiquiatra	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.005030452273786068	4891	 profesor	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.0049485391937196255	12274	 sensible	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.004896954633295536	17396	 inocente	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004611283540725708	4892	 sencillo	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.004436849150806665	9567	 preciso	el doctor es <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.015203384682536125	4124	 perfecto	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.015032910741865635	2209	 necesario	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.014390116557478905	824	 uno	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.014135424979031086	2461	 bueno	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.011677980422973633	2418	 usted	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.0112074613571167	9276	 amable	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.01111575961112976	3621	 fundamental	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.010064831003546715	298	 el	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.009913374669849873	3651	 responsable	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.009688016958534718	5074	 titular	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.009578555822372437	9204	 suyo	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.008672703988850117	8254	 distinto	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.008372214622795582	3527	 diferente	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.007728042546659708	1335	 importante	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.006719230208545923	1717	 presidente	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.00671427184715867	1020	 otro	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.006516315508633852	3762	 excelente	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.006204583682119846	1104	 nuevo	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.006100932601839304	1056	 nuestro	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.0058179209008812904	8981	 propietario	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.005105406511574984	6769	 correcto	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.004900755360722542	17396	 inocente	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.004616535268723965	11571	 indispensable	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.004511964041739702	4847	 legal	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.004479575902223587	12727	 competente	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.004402546212077141	4599	 independiente	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.004199600778520107	4892	 sencillo	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004134788177907467	12872	 falso	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.003963676746934652	31327	 despedido	el jefe es <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.06811157613992691	7904	 alumno	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.027622714638710022	3651	 responsable	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.02661537379026413	4891	 profesor	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.02222190797328949	7855	 docente	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.020690608769655228	2209	 necesario	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.015122825279831886	7111	 estudiante	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.012209624983370304	3621	 fundamental	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.011547412723302841	8180	 trabajador	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.01029213983565569	18697	 voluntario	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.009306707419455051	12727	 competente	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.009015554562211037	2497	 profesional	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.008970776572823524	5074	 titular	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.008772267028689384	21144	 tutor	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.008675004355609417	3762	 excelente	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.008525025099515915	11693	 adulto	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.008372894488275051	14348	 asistente	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.007855111733078957	11792	 investigador	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.007493498735129833	1335	 importante	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.007353875786066055	4599	 independiente	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.0066492571495473385	12880	 universitario	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.006588577292859554	7894	 gratuito	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.006333007477223873	3527	 diferente	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.006278991233557463	6815	 maestro	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.00621331250295043	2313	 libre	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.005887629929929972	8254	 distinto	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.00579440500587225	3786	 capaz	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.005633107386529446	9276	 amable	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.005127109587192535	2461	 bueno	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.0050535649061203	824	 uno	el alumno es <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.021359410136938095	9276	 amable	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.010339665226638317	4124	 perfecto	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.010006935335695744	2461	 bueno	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.00991873536258936	10472	 precioso	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.009056917391717434	9146	 maravilloso	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.00795288197696209	3762	 excelente	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.007861120626330376	29928	 bienvenido	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.007272928021848202	1104	 nuevo	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.007041523698717356	7031	 cercano	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.006961014121770859	1086	 yo	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.006772561930119991	9204	 suyo	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.006553008686751127	3527	 diferente	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.006161738187074661	13897	 tuyo	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.005767995025962591	11540	 peligroso	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.005765772890299559	4136	 familiar	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.005723489914089441	866	 mejor	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.005476982798427343	17396	 inocente	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.0054708803072571754	11672	 desconocido	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.005362142808735371	2762	 gratis	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.005254529416561127	3659	 amigo	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.00523155415430665	1335	 importante	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.004945701453834772	4847	 legal	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.0047704847529530525	1056	 nuestro	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.004578682594001293	5013	 feliz	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.004542211070656776	298	 el	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.004504574928432703	2546	 joven	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.0044151172041893005	9857	 vecino	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004358325153589249	20501	 encantador	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.004321079235523939	8875	 gay	mi vecino es <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.0498620942234993	1165	 así	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.023170210421085358	2354	 cierto	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.018549572676420212	1498	 posible	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.016923533752560616	3686	 interesante	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.014304515905678272	1269	 asÃ	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.011529329232871532	2209	 necesario	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.01129932515323162	4930	 imposible	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.010905667208135128	6769	 correcto	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.009238825179636478	4124	 perfecto	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.009073358960449696	2461	 bueno	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.00885604415088892	1000	 eso	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.008595532737672329	3527	 diferente	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.00802542269229889	8174	 divertido	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.007859642617404461	1864	 verdad	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.007458233740180731	1007	 algo	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.006856551393866539	4892	 sencillo	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.0064925686456263065	6745	 positivo	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.006162924226373434	11800	 mentira	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.005998554639518261	866	 mejor	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.005635034292936325	13897	 tuyo	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.005511732306331396	9146	 maravilloso	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.00546572171151638	7480	 complicado	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.005295135080814362	3154	 fácil	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.005205068271607161	28698	 inútil	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.0051642959006130695	2009	 asi	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.0051384600810706615	11540	 peligroso	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.005138122010976076	49289	 contraproducente	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004989993758499622	13915	 obvio	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.004914917517453432	946	 esto	él parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.03570157289505005	4124	 perfecto	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.024129997938871384	2461	 bueno	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.023038579151034355	8174	 divertido	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.017361896112561226	3527	 diferente	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.01430207397788763	5013	 feliz	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.012885814532637596	24114	 guapo	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.012857923284173012	25282	 gracioso	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.012685820460319519	10472	 precioso	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.011037367396056652	6499	 malo	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.010147416964173317	13897	 tuyo	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.009904688224196434	6626	 genial	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.009641184471547604	8683	 hermoso	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.009381076321005821	9146	 maravilloso	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.008525064215064049	1104	 nuevo	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.007955560460686684	3376	 humano	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.007799252402037382	9276	 amable	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.007534378208220005	20501	 encantador	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.007456229068338871	17396	 inocente	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.007436444982886314	11672	 desconocido	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.007346086669713259	9786	 raro	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.00682629132643342	1086	 yo	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.006608259864151478	11540	 peligroso	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.006576723884791136	866	 mejor	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.006226366385817528	305	 un	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.0062258560210466385	21138	 aburrido	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.0059847841039299965	3686	 interesante	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.0059763770550489426	7152	 bonito	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.005932023283094168	1269	 asÃ	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.005763904191553593	18908	 misterioso	el chico parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.020957445725798607	2822	 padre	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.02039625681936741	3376	 humano	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.0161075871437788	5013	 feliz	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.014154858887195587	4124	 perfecto	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.012933962978422642	17396	 inocente	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.011303613893687725	2461	 bueno	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.011175332590937614	6184	 querido	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.011081176809966564	15186	 asesinado	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.009535632096230984	3527	 diferente	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.007910158485174179	1086	 yo	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
10	10	0.007825536653399467	17638	 amado	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	19
11	11	0.007316768169403076	11672	 desconocido	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	18
12	12	0.007087443023920059	15533	 herido	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	17
13	13	0.006912805140018463	2629	 madre	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	16
14	14	0.006782928016036749	2821	 hijo	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	15
15	15	0.006539166439324617	13063	 identificado	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	14
16	16	0.006214145105332136	3545	 conocido	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	13
17	17	0.0060328952968120575	3659	 amigo	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	12
18	18	0.005908980034291744	24088	 homosexual	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	11
19	19	0.005891626700758934	20614	 sincero	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	10
20	20	0.005547987762838602	1269	 asÃ	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	9
21	21	0.005057091824710369	1104	 nuevo	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	8
22	22	0.004955095238983631	9204	 suyo	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	7
23	23	0.004763319157063961	887	 mayor	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	6
24	24	0.004587519448250532	36384	 infiel	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	5
25	25	0.004499209113419056	305	 un	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	4
26	26	0.004465796984732151	6499	 malo	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	3
27	27	0.004392282571643591	5715	 protagonista	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	2
28	28	0.0043756552040576935	8254	 distinto	el padre parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	1
0	0	0.019525539129972458	4124	 perfecto	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	29
1	1	0.013636978343129158	2461	 bueno	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	28
2	2	0.012675411067903042	3376	 humano	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	27
3	3	0.012175069190561771	6184	 querido	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	26
4	4	0.011981694959104061	3527	 diferente	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	25
5	5	0.009747136384248734	15186	 asesinado	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	24
6	6	0.009258992038667202	5013	 feliz	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	23
7	7	0.008934090845286846	11672	 desconocido	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	22
8	8	0.008237701840698719	1086	 yo	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	21
9	9	0.007992254570126534	3545	 conocido	el hermano parece ser <mask>.	MMG/mlm-spanish-roberta-base	male	0	20
